SERIE,FNAC,FECR,TIPO,RAZA,SEXO,COLORPE,OBSER,PROCEDE,ESTADO,PESOI,PRECIO,PPIES,PESACT,FULPES,NPARTO,DPARTO,NSERVI,FECUP,ABORTO,EDADPP,TIPOAP,LOTE,LTEMP,ULTGDP,COD,CODAP,Pa1,Pa2,Pa3,Pa4,UA,EsPajuelaPadre,Vaquera,Historia,NCRIAS,NPARREPOR,NABOREPOR,PESOPP,LPAST,FECS,FECUA,PESDES,COLORBO,COLORMO,CODP,NOMBRE,ASOC1,SERIE1,FECDES,TIPOPS,CODPS,CODM,PAJU,RAZAMADRE,FECNACMADRE,RAZAPADRE,FECNACPADRE,NOMBREP,NOMBREM,NROREGMADRE1,ASOCMADRE1,ASOCPADRE1,NROREGPADRE1,ASOCPADRE2
34311,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,TRES,,0.616,03,,158,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,29195,,BRAHMAN,2009-08-31T00:00:00,,,,,,,,,
34312,2014-03-25T00:00:00,2014-03-25T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,69000,,345,2017-03-29T00:00:00,1,0,0,2018-03-23T00:00:00,,04-00,NOVILLA,INSEMINACION BRAHMAN 2017,,0.2,13,05,158,0,0,0,1,0,,0,1,1,0,0,,,,170,,,,,,,2014-11-04T00:00:00,,,27055,,BRAHMAN,2007-08-28T00:00:00,,,,,,,,,
34313,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,416000,,160,2014-11-04T00:00:00,,,0,,,,,UNO,,0.571,03,,149,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,160,,,,,,,2014-11-04T00:00:00,,,27226,,BRAHMAN,2007-10-09T00:00:00,,,,,,,,,
34314,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,390000,,150,2014-11-04T00:00:00,,,0,,,,,DOS,,0.536,03,,140,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,150,,,,,,,2014-11-04T00:00:00,,,29190,,BRAHMAN,2009-08-27T00:00:00,,,,,,,,,
34315,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.616,03,,158,0,0,0,0,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,24199,,BRAHMAN,2004-09-19T00:00:00,,,,,,,,,
34316,2014-03-25T00:00:00,2014-03-25T00:00:00,NOVILLA PREÑADA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,75000,,375,2017-03-29T00:00:00,,,1,,,,NOVILLA,LOTE 2,,0.234,06,05,158,0,0,0,1,0,,0,0,0,0,,,,,170,,,,,,,2014-11-04T00:00:00,,,29559,,BRAHMAN,2009-06-15T00:00:00,,,,,,,,,
34317,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,390000,,150,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.536,04,,140,0,0,0,0.5,0,,0,0,0,0,,,2014-11-20T00:00:00,,150,,,,,,,2014-11-04T00:00:00,,,29236,,BRAHMAN,2009-09-14T00:00:00,,,,,,,,,
34318,2014-03-25T00:00:00,2014-03-25T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,73200,,366,2017-03-29T00:00:00,1,0,0,2018-02-02T00:00:00,,03-10,NOVILLA,INSEMINACION BRAHMAN 2017,,0.247,13,05,140,0,0,0,1,0,,0,1,1,0,0,,,,150,,,,,,,2014-11-04T00:00:00,,,27242,,BRAHMAN,2007-10-05T00:00:00,,,,,,,,,
34319,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,364000,,140,2014-11-04T00:00:00,,,0,,,,,DOS,,0.482,03,,131,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,140,,,,,,,2014-11-04T00:00:00,,,29209,,BRAHMAN,2009-09-02T00:00:00,,,,,,,,,
34320,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.616,03,,158,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,29392,,BRAHMAN,2009-07-23T00:00:00,,,,,,,,,
34321,2014-03-25T00:00:00,2014-03-25T00:00:00,VACA VACIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,0,,360,2018-02-18T00:00:00,1,0,0,2018-09-28T00:00:00,,04-06,NOVILLA,SEIS,,0.172,11,05,140,0,0,0,1,0,,0,1,1,0,0,,,,150,,,,,,,2014-11-04T00:00:00,,,27088,,BRAHMAN,2007-01-09T00:00:00,,,,,,,,,
34322,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,286000,,110,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.348,03,,103,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,110,,,,,,,2014-11-04T00:00:00,,,27081,,BRAHMAN,2007-08-29T00:00:00,,,,,,,,,
34323,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,494000,,190,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.705,03,,177,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,190,,,,,,,2014-11-04T00:00:00,,,29121,,BRAHMAN,2009-07-23T00:00:00,,,,,,,,,
34324,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.616,03,,158,0,0,0,0,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,29131,,BRAHMAN,2009-07-27T00:00:00,,,,,,,,,
34325,2014-03-25T00:00:00,2014-03-25T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,442000,,170,2014-11-04T00:00:00,,,0,,,,,MAUTAS PARA LA VENTA 2015,,0.625,04,,158,0,0,0,0.5,0,,0,0,0,0,,,2015-10-21T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,8095,,BRAHMAN,1998-08-02T00:00:00,,,,,,,,,
34326,2014-03-25T00:00:00,2014-03-25T00:00:00,BECERRO,BRAHMAN,1,,Serie de Luis Gamarra N° 00138,AGROPECUARIA LA LUNA,CONDICION 1,32,83200,,32,,,,0,,,,,CINCO ORDEÑO,,0,01,,0,0,0,0,0.25,1,,0,0,0,0,,,2014-11-21T00:00:00,,,,,SB 449,,,,,,,29015,,BRAHMAN,2009-02-27T00:00:00,HONSEGATE,,,,,,,,
34327,2014-03-28T00:00:00,2014-03-28T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,546000,,210,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.805,03,,197,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,210,,,,,,,2014-11-04T00:00:00,,,29239,,BRAHMAN,2009-09-14T00:00:00,,,,,,,,,
34328,2014-03-28T00:00:00,2014-03-28T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,390000,,150,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.534,03,,141,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,150,,,,,,,2014-11-04T00:00:00,,,28002,,BRAHMAN,2008-02-13T00:00:00,,,,,,,,,
34329,2014-03-28T00:00:00,2014-03-28T00:00:00,BECERRO,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,2600,,32,,,,0,,,,,CUATRO,,0,01,,0,0,0,0,0.25,0,,0,0,0,0,,,2014-08-06T00:00:00,,,,,,,,,,,,29379,,BRAHMAN,2009-11-27T00:00:00,,,,,,,,,
34330,2014-03-28T00:00:00,2014-03-28T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,CUATRO,,0.624,03,,160,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,29067,,BRAHMAN,2009-05-07T00:00:00,,,,,,,,,
34331,2014-03-28T00:00:00,2014-03-28T00:00:00,NOVILLA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,66000,,330,2017-03-29T00:00:00,,,0,,,,,MAUTAS PARA LA VENTA 2015,,0.228,05,,123,0,0,0,1,0,,0,0,0,0,,,2017-12-15T00:00:00,,130,,,,,,,2014-11-04T00:00:00,,,23406,,BRAHMAN,2003-11-04T00:00:00,,,,,,,,,
34332,2014-04-09T00:00:00,2014-04-09T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,0,,342,2018-02-18T00:00:00,1,0,0,2018-06-11T00:00:00,,04-02,NOVILLA,SEIS,,0.153,13,05,0,0,0,0,1,0,,0,1,1,0,0,,,,170,,,,,,,2015-01-15T00:00:00,,,21420,,BRAHMAN,2001-11-28T00:00:00,,,,,,,,,
34333,2014-04-09T00:00:00,2014-04-09T00:00:00,NOVILLA PREÑADA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,60000,,300,2015-01-25T00:00:00,,,0,,,,NOVILLA,LOTE 2,,17,06,05,0,0,0,0,1,0,,0,0,0,0,,,,,130,,,,,,,2015-01-15T00:00:00,,,29202,,BRAHMAN,2009-08-31T00:00:00,,,,,,,,,
34334,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,546000,,210,2015-01-15T00:00:00,,,0,,,,,CUATRO,,0.641,04,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-12-02T00:00:00,,210,,,,,,,2015-01-15T00:00:00,,,29108,,BRAHMAN,2009-09-07T00:00:00,,,,,,,,,
34335,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,364000,,140,2015-01-15T00:00:00,,,0,,,,,CUATRO,,0.384,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,140,,,,,,,2015-01-15T00:00:00,,,27042,,BRAHMAN,2007-08-25T00:00:00,,,,,,,,,
34336,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,546000,,210,2015-01-15T00:00:00,,,0,,,,,CUATRO,,0.633,03,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-02-04T00:00:00,,210,,,,,,,2015-01-15T00:00:00,,,29249,,BRAHMAN,2009-09-07T00:00:00,,,,,,,,,
34337,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,520000,,200,2015-01-15T00:00:00,,,0,,,,,DOS,,0.598,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,200,,,,,,,2015-01-15T00:00:00,,,27205,,BRAHMAN,2007-09-29T00:00:00,,,,,,,,,
34338,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,338000,,130,2015-01-15T00:00:00,,,0,,,,,DOS,,0.349,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,130,,,,,,,2015-01-15T00:00:00,,,30516,,BRAHMAN,2010-02-24T00:00:00,,,,,,,,,
34339,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,416000,,160,2015-01-15T00:00:00,,,0,,,,,CUATRO,,0.456,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,160,,,,,,,2015-01-15T00:00:00,,,27314,,BRAHMAN,2007-11-09T00:00:00,,,,,,,,,
34340,2014-04-09T00:00:00,2014-03-18T00:00:00,NOVILLA PREÑADA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,0,,404,2018-02-18T00:00:00,,,0,,,,NOVILLA,SEIS,,0.319,06,05,0,0,0,0,1,0,,0,0,0,0,,,,,130,,,,,,,2015-01-15T00:00:00,,,27183,,BRAHMAN,2007-09-24T00:00:00,,,,,,,,,
34341,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,494000,,190,2015-01-15T00:00:00,,,0,,,,,VENTA,,0.562,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,190,,,,,,,2015-01-15T00:00:00,,,25092,,BRAHMAN,2005-08-25T00:00:00,,,,,,,,,
34342,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,533000,,205,2015-01-15T00:00:00,,,0,,,,,VENTA,,0.616,03,,0,0,0,0,0,0,,0,0,0,0,,,2015-02-04T00:00:00,,205,,,,,,,2015-01-15T00:00:00,,,25207,,BRAHMAN,2005-09-08T00:00:00,,,,,,,,,
34343,2014-04-09T00:00:00,2014-04-09T00:00:00,VACA PREÑADA,BR,0,,,AGROPECUARIA LA LUNA,C1,32,0,,342,2018-02-18T00:00:00,1,0,0,2018-02-02T00:00:00,,03-09,VACA VACIA,LOTE 1,,0.112,14,11,0,0,0,0,1,0,,0,1,1,0,0,,,,215,,,,,,,2015-01-15T00:00:00,,,26176,,BRAHMAN,2006-10-06T00:00:00,,,,,,,,,
34344,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,481000,,185,2015-01-15T00:00:00,,,0,,,,,VENTA,,0.544,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,185,,,,,,,2015-01-15T00:00:00,,,27122,,BRAHMAN,2007-09-07T00:00:00,,,,,,,,,
34345,2014-04-09T00:00:00,2014-04-09T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,80000,,400,2017-03-29T00:00:00,1,0,0,2018-02-23T00:00:00,,03-10,NOVILLA,INSEMINACION BRAHMAN 2017,,0.193,13,05,0,0,0,0,1,0,,0,1,1,0,0,,,,245,,,,,,,2015-01-15T00:00:00,,,8109,,BRAHMAN,1998-08-26T00:00:00,,,,,,,,,
34346,2014-03-26T00:00:00,2014-03-26T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,494000,,190,2014-11-04T00:00:00,,,0,,,,,DOS,,0.709,04,,177,0,0,0,0.25,0,,0,0,0,0,,,2015-12-02T00:00:00,,190,,,,,,,2014-11-04T00:00:00,,,30601,,BRAHMAN,2010-09-05T00:00:00,,,,,,,,,
34347,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,572000,,220,2015-01-15T00:00:00,,,0,,,,,DOS,,0.676,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-11-16T00:00:00,,220,,,,,,,2015-01-15T00:00:00,,,22394,,BRAHMAN,2002-10-14T00:00:00,,,,,,,,,
34348,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2014-11-04T00:00:00,,,0,,,,,DOS,,0.66,03,,167,0,0,0,0.25,0,,0,0,0,0,,,2015-01-08T00:00:00,,170,,,,,,,2014-11-04T00:00:00,,,25149,,BRAHMAN,2005-08-31T00:00:00,,,,,,,,,
34349,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,598000,,230,2015-01-15T00:00:00,,,0,,,,,VENTA,,0.705,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,230,,,,,,,2015-01-15T00:00:00,,,27058,,BRAHMAN,2007-08-28T00:00:00,,,,,,,,,
34350,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,546000,,210,2015-01-15T00:00:00,,,0,,,,,DOS,,0.633,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,210,,,,,,,2015-01-15T00:00:00,,,21103M,,BRAHMAN,2001-06-23T00:00:00,,,,,,,,,
34351,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,546000,,210,2015-01-15T00:00:00,,,0,,,,,DOS,,0.641,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2016-05-19T00:00:00,,210,,,,,,,2015-01-15T00:00:00,,,27370,,BRAHMAN,2007-07-17T00:00:00,,,,,,,,,
34352,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,468000,,180,2015-01-15T00:00:00,,,0,,,,,MAUTAS PARA LA VENTA 2015,,0.527,04,,0,0,0,0,0,0,,0,0,0,0,,,2015-10-21T00:00:00,,180,,,,,,,2015-01-15T00:00:00,,,21360,,BRAHMAN,2001-11-15T00:00:00,,,,,,,,,
34353,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,455000,,175,2015-01-15T00:00:00,,,0,,,,,DOS,,0.509,03,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-02-04T00:00:00,,175,,,,,,,2015-01-15T00:00:00,,,20268,,BRAHMAN,2000-10-30T00:00:00,,,,,,,,,
34354,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,32,520000,,200,2015-01-15T00:00:00,,,0,,,,,DOS,,0.598,04,,0,0,0,0,0.25,0,,0,0,0,0,,,2016-05-19T00:00:00,,200,,,,,,,2015-01-15T00:00:00,,,24143,,BRAHMAN,2004-09-11T00:00:00,,,,,,,,,
34355,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,364000,,140,2015-01-15T00:00:00,,,0,,,,,A MEDIAS LOTE 34,,0.384,03,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-08-11T00:00:00,,140,,,,,,,2015-01-15T00:00:00,,,23089,,BRAHMAN,2003-08-14T00:00:00,,,,,,,,,
34356,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,559000,,215,2015-01-15T00:00:00,,,0,,,,,DOS,,0.658,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-08-23T00:00:00,,215,,,,,,,2015-01-15T00:00:00,,,22456,,BRAHMAN,2002-12-11T00:00:00,,,,,,,,,
34357,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,559000,,215,2015-01-15T00:00:00,,,0,,,,,DOS,,0.658,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-12-02T00:00:00,,215,,,,,,,2015-01-15T00:00:00,,,28203,,BRAHMAN,2008-11-08T00:00:00,,,,,,,,,
34358,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,416000,,160,2014-11-04T00:00:00,,,0,,,,,MAUTAS PARA LA VENTA 2015,,0.622,04,,158,0,0,0,0.25,0,,0,0,0,0,,,2015-10-21T00:00:00,,160,,,,,,,2014-11-04T00:00:00,,,24114,,BRAHMAN,2004-09-07T00:00:00,,,,,,,,,
34359,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,30,468000,,180,2015-01-15T00:00:00,,,0,,,,,DOS,,0.534,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,180,,,,,,,2015-01-15T00:00:00,,,28084,,BRAHMAN,2008-09-14T00:00:00,,,,,,,,,
34360,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,559000,,215,2015-01-15T00:00:00,,,0,,,,,DOS,,0.651,03,,0,0,0,0,0.25,0,,0,0,0,0,,,2015-02-04T00:00:00,,215,,,,,,,2015-01-15T00:00:00,,,28525,,BRAHMAN,2008-09-09T00:00:00,,,,,,,,,
34361,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,390000,,150,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.427,04,,0,0,0,0,0.5,1,,0,0,0,0,,,2015-05-06T00:00:00,,150,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31093,,BRAHMAN,2011-02-24T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34362,2014-04-09T00:00:00,2014-04-09T00:00:00,NOVILLA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,63000,,315,2017-03-29T00:00:00,,,0,,,,NOVILLA,SEIS,,0.205,05,05,0,0,0,0,1,0,,0,0,0,0,,,,,150,,,,,,,2015-01-15T00:00:00,,,31141,,BRAHMAN,2011-03-04T00:00:00,,,,,,,,,
34363,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,390000,,150,2015-01-15T00:00:00,,,0,,,,,A MEDIAS LOTE 34,,0.42,03,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-08-11T00:00:00,,150,,,,,,,2015-01-15T00:00:00,,,31147,,BRAHMAN,2011-03-05T00:00:00,,,,,,,,,
34364,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,410800,,158,2015-06-25T00:00:00,,,0,,,,,SEIS,,0.29,04,,0,0,0,0,0.5,1,,0,0,0,0,,,2015-12-02T00:00:00,,158,,,14VBr. 76,,,,2015-06-25T00:00:00,,,31350,,BRAHMAN,2011-04-12T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34365,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,338000,,130,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.356,04,,0,0,0,0,0.25,1,,0,0,0,0,,,2015-12-02T00:00:00,,130,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31021,,BRAHMAN,2011-01-20T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34366,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,442000,,170,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.491,03,,0,0,0,0,0.5,1,,0,0,0,0,,,2015-02-04T00:00:00,,170,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31024,,BRAHMAN,2011-01-25T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34367,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,468000,,180,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.534,04,,0,0,0,0,0.25,1,,0,0,0,0,,,2015-12-02T00:00:00,,180,,,14V BR94,,,,2015-01-15T00:00:00,,,31216,,BRAHMAN,2011-03-16T00:00:00,BRAHMAN,2007-04-11T00:00:00,DAKOTA,,,,,,
34368,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTE,BRAHMAN,1,,,AGROPECUARIA LA LUNA,CONDICION 1,32,481000,,185,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.544,03,,0,0,0,0,0.25,1,,0,0,0,0,,,2015-02-04T00:00:00,,185,,,14VBr. 76,,,,2015-01-15T00:00:00,,,30521B,,BRAHMAN,2010-01-26T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34369,2014-04-09T00:00:00,2014-04-09T00:00:00,VACA VACIA SIN CRIA,BR,0,,,AGROPECUARIA LA LUNA,C1,30,0,,390,1899-12-29T00:00:00,1,0,0,2018-05-20T00:00:00,,04-01,NOVILLA,NACIDOS POR INSEMINACION,,0.215,13,05,0,0,0,0,1,1,,0,1,1,0,0,,,,140,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31309,,BRAHMAN,2011-03-28T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34370,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,416000,,160,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.463,04,,0,0,0,0,0.5,0,,0,0,0,0,,,2015-08-25T00:00:00,,160,,,,,,,2015-01-15T00:00:00,,,31060,,BRAHMAN,2011-02-18T00:00:00,,,,,,,,,
34371,2014-04-09T00:00:00,2014-04-09T00:00:00,MAUTA,BRAHMAN,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,468000,,180,2015-01-15T00:00:00,,,0,,,,,SEIS,,0.534,04,,0,0,0,0,0.5,1,,0,0,0,0,,,2015-08-25T00:00:00,,180,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31400,,BRAHMAN,2011-04-28T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
34372,2014-04-09T00:00:00,2014-04-09T00:00:00,VACA VACIA,BR,0,,,AGROPECUARIA LA LUNA,CONDICION 1,30,0,,380,2018-02-18T00:00:00,1,0,0,2019-01-18T00:00:00,,04-09,NOVILLA,NACIDOS POR INSEMINACION,,0.236,11,05,0,0,0,0,1,1,,0,1,1,0,0,,,,150,,,14VBr. 76,,,,2015-01-15T00:00:00,,,31219,,BRAHMAN,2011-03-16T00:00:00,BRAHMAN,2001-02-25T00:00:00,MR. MADINSON,,,,,,
